author_id,author,external_author_id,account_type,account_category,new_june_2018,congress_2017_id,in_congress_2017,in_congress_2018
TimBorvicky,TimBorvicky,2421947483,Russian,NonEnglish,False,2421947483,True,True
Ti_Mironov,Ti_Mironov,2254778414,Russian,NonEnglish,False,2254778414,True,True
timohaAgafonov,timohaAgafonov,2431315336,Russian,NonEnglish,True,,False,True
timosha_super,timosha_super,2412607506,Russian,NonEnglish,True,,False,True
TinaTkurtz1222,TinaTkurtz1222,753000000000000000,German,NonEnglish,False,752881760510287872,True,True
tipaMutko,tipaMutko,2903660680,Russian,NonEnglish,False,2903660680,True,True
tizefakipad,tizefakipad,2254825644,Russian,NonEnglish,True,,False,True
TodayBostonMA,TodayBostonMA,2591847731,local,NewsFeed,False,2591847731,True,True
TodayCincinnati,TodayCincinnati,2577082467,local,NewsFeed,False,2577082467,True,True
todaycleveland,todaycleveland,2753146444,local,NewsFeed,False,890944315396149248,True,True
todayinsyria,todayinsyria,3899481526,news,NewsFeed,False,3899481526,True,True
TodayMiami,TodayMiami,2944944427,local,NewsFeed,False,2944944427,True,True
TodayNYCity,TodayNYCity,2752677905,local,NewsFeed,False,2752677905,True,True
TodayPittsburgh,TodayPittsburgh,2601235821,local,NewsFeed,False,2601235821,True,True
ToGanshin,ToGanshin,2188511652,Russian,NonEnglish,True,,False,True
Tolik_Satan,Tolik_Satan,2190416905,Russian,NonEnglish,True,,False,True
tolko_anatolko,tolko_anatolko,2457304179,Russian,NonEnglish,False,2457304179,True,True
TolliverSteph,TolliverSteph,1658302920,Koch,Fearmonger,False,1658302920,True,True
tomas_dane,tomas_dane,2524930514,Koch,Fearmonger,False,2524930514,True,True
TommyWattsSs,TommyWattsSs,1730484031,Right,RightTroll,False,1730484031,True,True
toneporter,toneporter,2571997365,Hashtager,HashtagGamer,False,2571997365,True,True
TonyLynnnnn,TonyLynnnnn,3083917149,Right,RightTroll,False,3083917149,True,True
tony_may_,tony_may_,1654693410,?,Unknown,False,1654693410,True,True
TonyWillDo,TonyWillDo,1691963882,?,Unknown,False,,False,True
topsecret_lady,topsecret_lady,2241506929,Russian,NonEnglish,True,,False,True
TOURETTESN,TOURETTESN,2912754262,,Unknown,False,,False,False
tovanovpetr1,tovanovpetr1,814006572,Russian,NonEnglish,False,814006572,True,True
tpartynews,tpartynews,3990577513,Right,RightTroll,False,3990577513,True,True
traceyhappymom,traceyhappymom,2531159968,Hashtager,HashtagGamer,False,2531159968,True,True
transspbgpu,transspbgpu,2425646704,Russian,NonEnglish,True,,False,True
TravisRespek,TravisRespek,1658440730,left,LeftTroll,False,1658440730,True,True
TrayneshaCole,TrayneshaCole,4859142199,left,LeftTroll,False,4859142199,True,True
Trebitova,Trebitova,2316017272,Russian,NonEnglish,False,2316017272,True,True
TribunaOnline24,TribunaOnline24,731000000000000000,Russian,NonEnglish,False,731456806082498560,True,True
Trinittxs,Trinittxs,889000000000000000,Right,RightTroll,False,888666892172496896,True,True
Tristan_RichMan,Tristan_RichMan,2533821840,Right,RightTroll,True,,False,True
TrueNavalny,TrueNavalny,869000000000000000,Russian,NonEnglish,False,869497773804191744,True,True
trueneutral0,trueneutral0,753000000000000000,?,Unknown,False,753011150015586304,True,True
TrusBalbes,TrusBalbes,2496089148,Russian,NonEnglish,False,2496089148,True,True
TrytofinditOut,TrytofinditOut,2572531545,Hashtager,HashtagGamer,False,2572531545,True,True
TtlenLen,TtlenLen,2504601561,Russian,NonEnglish,False,2504601561,True,True
tt__norton,tt__norton,1693011457,?,Unknown,False,1693011457,True,True
TTTanyaTT,TTTanyaTT,2431776509,Russian,NonEnglish,True,,False,True
turangala,turangala,495304778,Russian,NonEnglish,False,,False,True
tvoyamamka1990,tvoyamamka1990,892665000000000000,Russian,NonEnglish,True,,False,True
twi_azernikov,twi_azernikov,2398683843,Russian,NonEnglish,True,,False,True
twnaidenysh,twnaidenysh,3110304322,Russian,NonEnglish,False,3110304322,True,True
tx_independence,tx_independence,700387000000000000,Right,RightTroll,True,,False,True
TylerBoyerr,TylerBoyerr,1658533507,Right,RightTroll,True,,False,True
TylerBuckBuck,TylerBuckBuck,1677033234,left,LeftTroll,False,1677033234,True,True
TypicalMurica,TypicalMurica,4737049515,?,Unknown,False,4737049515,True,True
TzeniWuraola,TzeniWuraola,844000000000000000,?,Unknown,False,843751991268532224,True,True
Ubergar,Ubergar,734342683,Russian,NonEnglish,True,,False,True
Uliabelushiva,Uliabelushiva,2501463363,Russian,NonEnglish,False,2501463363,True,True
UlrikeMckinsey,UlrikeMckinsey,846025000000000000,Portuguese,NonEnglish,True,,False,True
umarkhaled05,umarkhaled05,3937064422,German,NonEnglish,False,3937064422,True,True
unicornrainbws,unicornrainbws,2515179250,Russian,NonEnglish,True,,False,True
UnikornPopcorn,UnikornPopcorn,2577166562,Russian,NonEnglish,False,2577166562,True,True
ursula_heim,ursula_heim,751000000000000000,German,NonEnglish,False,750653304821211136,True,True
USA_Gunslinger,USA_Gunslinger,4332740714,Right,RightTroll,False,4332740714,True,True
Utrobinacaeserr,Utrobinacaeserr,2786612887,Russian,NonEnglish,False,2786612887,True,True
VA_blacknews,VA_blacknews,4217041408,left,LeftTroll,False,4217041408,True,True
vadmmm,vadmmm,2396691185,Russian,NonEnglish,True,,False,True
VaganovaSlava,VaganovaSlava,2431806580,Russian,NonEnglish,True,,False,True
VainoRussia,VainoRussia,765000000000000000,Russian,NonEnglish,False,765126090645995520,True,True
vakulenkovass,vakulenkovass,2400303112,Russian,NonEnglish,True,,False,True
valensij_,valensij_,2394262007,Russian,NonEnglish,True,,False,True
valentinkamaev,valentinkamaev,2258141400,Russian,NonEnglish,True,,False,True
ValentinYakush,ValentinYakush,2513385202,Russian,NonEnglish,False,2513385202,True,True
ValeraBay,ValeraBay,1941382566,Russian,NonEnglish,False,1941382566,True,True
ValeraDemchyk,ValeraDemchyk,2179953883,Russian,NonEnglish,True,,False,True
ValeronAduev,ValeronAduev,2425555553,Russian,NonEnglish,True,,False,True
ValeryaBerestev,ValeryaBerestev,2401757872,Russian,NonEnglish,True,,False,True
Valeyina_Dm,Valeyina_Dm,2419886435,Russian,NonEnglish,False,2419886435,True,True
ValyaMoor,ValyaMoor,1622690647,Russian,NonEnglish,True,,False,True
Val_Zol,Val_Zol,2258418752,Russian,NonEnglish,True,,False,True
Vanessa_a_Lott,Vanessa_a_Lott,1707373176,Right,RightTroll,True,,False,True
VannyGreer,VannyGreer,1687851900,?,Unknown,False,1687851900,True,True
VanWhitebirchn,VanWhitebirchn,3083625784,Right,RightTroll,False,3083625784,True,True
VarginSlava,VarginSlava,2582914453,Russian,NonEnglish,False,2582914453,True,True
Varvara_all,Varvara_all,2559809938,Russian,NonEnglish,True,,False,True
varvaraGRNVA,varvaraGRNVA,2196634009,Russian,NonEnglish,True,,False,True
Varvara_Kabanov,Varvara_Kabanov,1705506013,Russian,NonEnglish,False,1705506013,True,True
varvara_kop,varvara_kop,2208544764,Russian,NonEnglish,False,2208544764,True,True
VarvarDub,VarvarDub,2499942401,Russian,NonEnglish,True,,False,True
varyagkreyser,varyagkreyser,2508516869,Russian,NonEnglish,False,2508516869,True,True
VashurkinMich,VashurkinMich,1712368314,Russian,NonEnglish,True,,False,True
VasilFaith,VasilFaith,2391045519,Russian,NonEnglish,True,,False,True
VasilichVasili,VasilichVasili,2528245959,Russian,NonEnglish,False,2528245959,True,True
VasilievAnt,VasilievAnt,2247855296,Russian,NonEnglish,True,,False,True
VaskaShelest,VaskaShelest,2431285804,Russian,NonEnglish,True,,False,True
Vas_mordvin,Vas_mordvin,1714012423,Russian,NonEnglish,False,1714012423,True,True
VasyaDobriy,VasyaDobriy,1926665941,Russian,NonEnglish,False,1926665941,True,True
VatKisa,VatKisa,2398704154,Russian,NonEnglish,False,2398704154,True,True
Vatnitsa,Vatnitsa,2315950683,Russian,NonEnglish,False,2315950683,True,True
vazhankov,vazhankov,2242207597,Russian,NonEnglish,True,,False,True
V_Bakulin,V_Bakulin,2402709543,Russian,NonEnglish,False,2402709543,True,True
V_Danchicov,V_Danchicov,2426094778,Russian,NonEnglish,False,2426094778,True,True
vedenskiyartem,vedenskiyartem,2257032036,Russian,NonEnglish,True,,False,True
VelickayaYekat,VelickayaYekat,2827707919,Russian,NonEnglish,True,,False,True
vengerovaa,vengerovaa,2243283066,Russian,NonEnglish,False,2243283066,True,True
vernigorovan1,vernigorovan1,2252166150,Russian,NonEnglish,True,,False,True
verosanrrt,verosanrrt,891000000000000000,Right,RightTroll,False,890541492380590080,True,True
verrellportier,verrellportier,838000000000000000,French,NonEnglish,False,837618164837933056,True,True
VestiMinsk,VestiMinsk,871000000000000000,Russian,NonEnglish,False,870629611876569088,True,True
VestiZakharova,VestiZakharova,802000000000000000,Russian,NonEnglish,False,802144304537931776,True,True
VestnikGrozniy,VestnikGrozniy,701407000000000000,Russian,NonEnglish,True,,False,True
vestnikklnngrd,vestnikklnngrd,889000000000000000,Russian,NonEnglish,False,889449147773980672,True,True
vestnikpskov,vestnikpskov,888406000000000000,Russian,NonEnglish,True,,False,True
vestnikptrzvdsk,vestnikptrzvdsk,888000000000000000,Russian,NonEnglish,False,888457914779934720,True,True
VestnikTula,VestnikTula,3806028575,Russian,NonEnglish,True,,False,True
ViachikZuev,ViachikZuev,2516986349,Russian,NonEnglish,False,2516986349,True,True
viadsntR,viadsntR,890000000000000000,Right,RightTroll,False,889759915488808960,True,True
ViBorisova,ViBorisova,2525032463,Russian,NonEnglish,False,2525032463,True,True
vickiebarbar,vickiebarbar,4447605376,German,NonEnglish,False,4447605376,True,True
VickyLovelyG,VickyLovelyG,1654929168,Right,RightTroll,False,1654929168,True,True
vickyroooy,vickyroooy,1524977030,Right,RightTroll,False,1524977030,True,True
victoriamax45,victoriamax45,868000000000000000,Spanish,NonEnglish,False,868107923083464704,True,True
VictoriaMaximus,VictoriaMaximus,1656536544,?,Unknown,False,1656536544,True,True
victor_samsonof,victor_samsonof,2535280893,Russian,NonEnglish,False,2535280893,True,True
vika_bere,vika_bere,2186650831,Russian,NonEnglish,True,2186650831,True,True
VikaGoGoGO,VikaGoGoGO,2520573609,Russian,NonEnglish,True,,False,True
vikaholidays,vikaholidays,2265992510,Russian,NonEnglish,True,,False,True
vikaivanovasa,vikaivanovasa,1004299140,Russian,NonEnglish,False,1004299140,True,True
vikaklybnika_,vikaklybnika_,2414956941,Russian,NonEnglish,True,,False,True
VikaTiranova,VikaTiranova,2575528960,Russian,NonEnglish,True,,False,True
VikaZotovaa,VikaZotovaa,2540876945,Russian,NonEnglish,False,2540876945,True,True
Viktor_Lavren,Viktor_Lavren,2261846245,Russian,NonEnglish,False,2261846245,True,True
vikus1992,vikus1992,2530866856,Russian,NonEnglish,False,2530866856,True,True
VinzeYuss,VinzeYuss,844000000000000000,?,Unknown,False,843534468996644864,True,True
violaastRt,violaastRt,889000000000000000,Right,RightTroll,False,888776765535113216,True,True
virendra_coffin,virendra_coffin,1707207540,Russian,NonEnglish,False,1707207540,True,True
VirgilSsmith,VirgilSsmith,3056326393,Right,RightTroll,False,3056326393,True,True
VitaEgorov,VitaEgorov,2525394197,Russian,NonEnglish,False,2525394197,True,True
VitalijBasixin,VitalijBasixin,2588966299,Russian,NonEnglish,False,2588966299,True,True
VitalyiDerbenev,VitalyiDerbenev,2257033452,Russian,NonEnglish,True,,False,True
VitaNosova,VitaNosova,2188505412,Russian,NonEnglish,True,,False,True
vitaredhair,vitaredhair,2258452896,Russian,NonEnglish,True,,False,True
VittoreGuidi,VittoreGuidi,839000000000000000,Italian,NonEnglish,False,838749515293343744,True,True
VityaGrushin,VityaGrushin,1647824072,Russian,NonEnglish,False,1647824072,True,True
vizydyreguji,vizydyreguji,2254154676,Russian,NonEnglish,False,,False,True
vkosyreva,vkosyreva,535785579,Russian,NonEnglish,True,,False,True
vlad0alekseev,vlad0alekseev,2567534043,Russian,NonEnglish,False,2567534043,True,True
vladaguskova,vladaguskova,2409342965,Russian,NonEnglish,True,,False,True
Vladalvanova,Vladalvanova,2481307055,Russian,NonEnglish,False,2481307055,True,True
Vlada_Pollo,Vlada_Pollo,2540412898,Russian,NonEnglish,True,,False,True
VladEvlanin,VladEvlanin,2396059331,Russian,NonEnglish,False,2396059331,True,True
VladGurovv,VladGurovv,2531537750,Russian,NonEnglish,False,2531537750,True,True
vladimir_cmirno,vladimir_cmirno,2514715007,Russian,NonEnglish,False,2514715007,True,True
vladimirkorz,vladimirkorz,2180102905,Russian,NonEnglish,True,,False,True
VladimirVorono,VladimirVorono,2258905670,Russian,NonEnglish,False,2258905670,True,True
Vladislav_1986,Vladislav_1986,2418046325,Russian,NonEnglish,False,2418046325,True,True
Vladislav_Pom,Vladislav_Pom,2233665668,Russian,NonEnglish,False,2233665668,True,True
vlasov_ya_,vlasov_ya_,2253415562,Russian,NonEnglish,False,2253415562,True,True
Vld_Am,Vld_Am,2568469113,Russian,NonEnglish,False,2568469113,True,True
VlenelenaV,VlenelenaV,2250583466,Russian,NonEnglish,True,,False,True
VodniiKrasnov,VodniiKrasnov,2496915169,Russian,NonEnglish,False,2496915169,True,True
VolodinArt,VolodinArt,2201407177,Russian,NonEnglish,True,,False,True
Voltstern,Voltstern,771805760,Russian,NonEnglish,False,771805760,True,True
vorobevaNadya,vorobevaNadya,2401919117,Russian,NonEnglish,True,,False,True
Vorobuchek_,Vorobuchek_,2415374033,Russian,NonEnglish,False,2415374033,True,True
Voron_Mih,Voron_Mih,2570206341,Russian,NonEnglish,False,2570206341,True,True
voroshilov_oleg,voroshilov_oleg,1945613815,Russian,NonEnglish,True,,False,True
Vorovskyy,Vorovskyy,2528562706,Russian,NonEnglish,False,2528562706,True,True
vovamerkush,vovamerkush,852000000000000000,Russian,NonEnglish,False,852474211838955520,True,True
VovanAbramkin,VovanAbramkin,2497812706,Russian,NonEnglish,False,2497812706,True,True
Vunona,Vunona,1218193352,Russian,NonEnglish,True,,False,True
vvarlamovv,vvarlamovv,2514349673,Russian,NonEnglish,False,2514349673,True,True
V_vasilevna,V_vasilevna,2440264169,Russian,NonEnglish,False,2440264169,True,True
Vverayakovleva,Vverayakovleva,2528811423,Russian,NonEnglish,True,,False,True
vysekii1,vysekii1,2427252741,Russian,NonEnglish,True,,False,True
vysekii,vysekii,2413405211,Russian,NonEnglish,True,,False,True
WadeBintou,WadeBintou,1665477576,left,LeftTroll,False,1665477576,True,True
wadeharriot,wadeharriot,2491081213,Right,RightTroll,False,2491081213,True,True
Walter_Hey,Walter_Hey,1649992644,Koch,Fearmonger,False,1649992644,True,True
WarfareWW,WarfareWW,2484642526,news,NewsFeed,False,2484642526,True,True
warrenport,warrenport,281658712,?,Unknown,True,,False,True
warriors_aztlan,warriors_aztlan,844163000000000000,left,LeftTroll,True,,False,True
WashingtOnline,WashingtOnline,2743327187,local,NewsFeed,False,2743327187,True,True
WatchMeWalkin,WatchMeWalkin,1688370956,left,LeftTroll,False,1688370956,True,True
WatsonTaytay,WatsonTaytay,867000000000000000,?,Unknown,False,866599834052161536,True,True
Wayne_Drake_,Wayne_Drake_,2753195573,Right,RightTroll,False,2753195573,True,True
wazeme_zina,wazeme_zina,713000000000000000,left,LeftTroll,False,713335404649398272,True,True
weconquerworld,weconquerworld,1700955402,Right,RightTroll,False,1700955402,True,True
wernerboch,wernerboch,4500549435,German,NonEnglish,False,4500549435,True,True
WesternWindWes,WesternWindWes,1649144358,Right,RightTroll,False,1649144358,True,True
WeWantFreedomNY,WeWantFreedomNY,4888918438,left,LeftTroll,False,4888918438,True,True
whatsupppadams,whatsupppadams,866000000000000000,?,Unknown,False,866320596409470976,True,True
WhiteHouseCards,WhiteHouseCards,731000000000000000,Russian,NonEnglish,False,731123255457816576,True,True
whocares423,whocares423,1707146119,Right,RightTroll,False,1707146119,True,True
whoiswho_org,whoiswho_org,780000000000000000,Russian,NonEnglish,False,780391189472223232,True,True
wikavecykeko,wikavecykeko,1944602784,Russian,NonEnglish,True,,False,True
wildharee,wildharee,2580145192,Hashtager,HashtagGamer,False,2580145192,True,True
WileyWorkout,WileyWorkout,3088590767,Koch,Fearmonger,True,,False,True
Williams8kalvin,Williams8kalvin,703000000000000000,left,LeftTroll,False,703291385861033984,True,True
Williams_Diana_,Williams_Diana_,703000000000000000,Right,RightTroll,False,703303258476036096,True,True
Willie_BigN,Willie_BigN,1908224875,Koch,Fearmonger,False,1908224875,True,True
WillieTheLion,WillieTheLion,1685647765,Right,RightTroll,False,1685647765,True,True
WillisBonnerr,WillisBonnerr,1680366068,left,LeftTroll,False,1680366068,True,True
WillJohnYOLO,WillJohnYOLO,3604232533,left,LeftTroll,False,3604232533,True,True
WilllliBrown,WilllliBrown,2533076005,Right,RightTroll,False,2533076005,True,True
winst_martin,winst_martin,1721468186,?,Unknown,True,,False,True
WokeFromDay1,WokeFromDay1,1678552327,left,LeftTroll,False,1678552327,True,True
wokeluisa,wokeluisa,842369000000000000,left,LeftTroll,True,,False,True
WonderHann,WonderHann,1651108392,Right,RightTroll,False,1651108392,True,True
WorldnewsPoli,WorldnewsPoli,789000000000000000,Right,RightTroll,False,789266125485998080,True,True
WorldOfHashtags2882448697,WorldOfHashtags,2882448697,Hashtager,HashtagGamer,False,3438999494,True,True
WorldOfHashtags3438999494,WorldOfHashtags,3438999494,Hashtager,HashtagGamer,False,3438999494,True,True
Wwornpath,Wwornpath,890000000000000000,Russian,NonEnglish,False,890231867651354624,True,True
xdWillie,xdWillie,1520607558,Right,RightTroll,True,,False,True
YaelTrouble,YaelTrouble,1649759431,Hashtager,HashtagGamer,False,1649759431,True,True
yah_maLina,yah_maLina,2250561409,Russian,NonEnglish,False,2250561409,True,True
yalansky_d,yalansky_d,3007237911,Russian,NonEnglish,False,3007237911,True,True
YanaGreben,YanaGreben,2431409855,Russian,NonEnglish,True,,False,True
YaroslavVeliky,YaroslavVeliky,2260577972,Russian,NonEnglish,False,2260577972,True,True
YatTVRussia,YatTVRussia,2992047969,Russian,NonEnglish,False,2992047969,True,True
ya_yarik_,ya_yarik_,2255554830,Russian,NonEnglish,False,2255554830,True,True
ykudaj681,ykudaj681,2415011332,Russian,NonEnglish,True,,False,True
Yllia0,Yllia0,2417720181,Russian,NonEnglish,False,2417720181,True,True
YoloBuhurto,YoloBuhurto,927360000000000000,?,Unknown,True,,False,True
YouJustCtrlC,YouJustCtrlC,1513801268,left,LeftTroll,False,1513801268,True,True
youknewmyname,youknewmyname,2535686788,Russian,NonEnglish,True,,False,True
youknowJillian,youknowJillian,1663272061,?,Unknown,True,,False,True
_your_lifestyle,_your_lifestyle,3093873665,Russian,NonEnglish,False,3093873665,True,True
YourLovelyCarol,YourLovelyCarol,1659867661,Right,RightTroll,True,,False,True
Yura_Anicimov,Yura_Anicimov,1947775470,Russian,NonEnglish,False,1947775470,True,True
YuryKuznetsov65,YuryKuznetsov65,916000000000000000,Russian,NonEnglish,False,916311120557813760,True,True
zabelinn,zabelinn,2390249501,Russian,NonEnglish,True,,False,True
zachistievibori,zachistievibori,466549101,Russian,NonEnglish,True,,False,True
